date,polar
2018-12-17,neg
2018-12-17,neg
2018-12-17,neg
2018-12-17,pos
2018-12-17,neg
2018-12-17,pos
2018-12-17,pos
2018-12-17,none
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,neg
2018-12-17,pos
2018-12-17,pos
2018-12-17,none
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,neg
2018-12-17,pos
2018-12-17,pos
2018-12-17,none
2018-12-17,pos
2018-12-17,neg
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,neg
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,none
2018-12-17,pos
2018-12-17,neg
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,neg
2018-12-17,none
2018-12-17,pos
2018-12-17,neg
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,pos
2018-12-17,neg
2018-12-17,none
2018-12-16,neg
2018-12-16,neg
2018-12-16,pos
2018-12-16,pos
2018-12-16,neg
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,neg
2018-12-16,none
2018-12-16,neg
2018-12-16,neg
2018-12-16,neg
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,neg
2018-12-16,none
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,neg
2018-12-16,pos
2018-12-16,none
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,neg
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,neg
2018-12-16,pos
2018-12-16,none
2018-12-16,pos
2018-12-16,pos
2018-12-16,neg
2018-12-16,neg
2018-12-16,pos
2018-12-16,pos
2018-12-16,pos
2018-12-16,neg
2018-12-16,neg
2018-12-16,none
2018-12-16,neg
2018-12-16,neg
2018-12-16,pos
2018-12-16,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,none
2018-12-15,pos
2018-12-15,neg
2018-12-15,neg
2018-12-15,pos
2018-12-15,neg
2018-12-15,neg
2018-12-15,neg
2018-12-15,pos
2018-12-15,neg
2018-12-15,none
2018-12-15,neg
2018-12-15,pos
2018-12-15,neg
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,neg
2018-12-15,neg
2018-12-15,pos
2018-12-15,none
2018-12-15,neg
2018-12-15,neg
2018-12-15,neg
2018-12-15,neg
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,neg
2018-12-15,neg
2018-12-15,none
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,neg
2018-12-15,neg
2018-12-15,none
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,neg
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-15,neg
2018-12-15,none
2018-12-15,pos
2018-12-15,pos
2018-12-15,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,none
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,neg
2018-12-14,neg
2018-12-14,neg
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-14,none
2018-12-14,pos
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-14,none
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,neg
2018-12-14,none
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,none
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,none
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,pos
2018-12-14,none
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,pos
2018-12-14,none
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,pos
2018-12-14,neg
2018-12-14,neg
2018-12-14,none
2018-12-14,neg
2018-12-14,neg
2018-12-14,pos
2018-12-14,pos
2018-12-13,neg
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,none
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,none
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,none
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,none
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,none
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,none
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,neg
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,none
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,none
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,none
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,neg
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,none
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,neg
2018-12-13,none
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,pos
2018-12-13,neg
2018-12-13,pos
2018-12-13,none
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-13,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,none
2018-12-12,pos
2018-12-12,neg
2018-12-12,neg
2018-12-12,neg
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,neg
2018-12-12,pos
2018-12-12,none
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,none
2018-12-12,pos
2018-12-12,neg
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,neg
2018-12-12,neg
2018-12-12,neg
2018-12-12,pos
2018-12-12,none
2018-12-12,pos
2018-12-12,pos
2018-12-12,neg
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,neg
2018-12-12,pos
2018-12-12,pos
2018-12-12,none
2018-12-12,neg
2018-12-12,pos
2018-12-12,neg
2018-12-12,neg
2018-12-12,pos
2018-12-12,neg
2018-12-12,pos
2018-12-12,pos
2018-12-12,neg
2018-12-12,none
2018-12-12,neg
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,neg
2018-12-12,neg
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,none
2018-12-12,pos
2018-12-12,pos
2018-12-12,neg
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,neg
2018-12-12,none
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,pos
2018-12-12,neg
2018-12-12,pos
2018-12-12,neg
2018-12-12,pos
2018-12-12,none
2018-12-12,pos
2018-12-12,neg
2018-12-12,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,neg
2018-12-11,pos
2018-12-11,neg
2018-12-11,none
2018-12-11,pos
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,neg
2018-12-11,pos
2018-12-11,none
2018-12-11,pos
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,neg
2018-12-11,neg
2018-12-11,pos
2018-12-11,neg
2018-12-11,none
2018-12-11,neg
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,none
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,neg
2018-12-11,pos
2018-12-11,none
2018-12-11,pos
2018-12-11,neg
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,none
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,neg
2018-12-11,none
2018-12-11,neg
2018-12-11,neg
2018-12-11,pos
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,none
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,none
2018-12-11,neg
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,pos
2018-12-11,neg
2018-12-11,neg
2018-12-10,pos
2018-12-10,pos
2018-12-10,none
2018-12-10,pos
2018-12-10,pos
2018-12-10,neg
2018-12-10,neg
2018-12-10,neg
2018-12-10,neg
2018-12-10,neg
2018-12-10,pos
2018-12-10,pos
2018-12-10,none
2018-12-10,pos
2018-12-10,pos
2018-12-10,neg
2018-12-10,neg
2018-12-10,pos
2018-12-10,neg
2018-12-10,neg
2018-12-10,pos
2018-12-10,pos
2018-12-10,none
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,neg
2018-12-10,neg
2018-12-10,pos
2018-12-10,neg
2018-12-10,none
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,neg
2018-12-10,neg
2018-12-10,neg
2018-12-10,pos
2018-12-10,none
2018-12-10,neg
2018-12-10,neg
2018-12-10,pos
2018-12-10,pos
2018-12-10,neg
2018-12-10,neg
2018-12-10,neg
2018-12-10,neg
2018-12-10,pos
2018-12-10,none
2018-12-10,pos
2018-12-10,pos
2018-12-10,neg
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,neg
2018-12-10,pos
2018-12-10,pos
2018-12-10,none
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,neg
2018-12-10,neg
2018-12-10,pos
2018-12-10,neg
2018-12-10,pos
2018-12-10,none
2018-12-10,neg
2018-12-10,neg
2018-12-10,neg
2018-12-10,neg
2018-12-10,pos
2018-12-10,neg
2018-12-10,pos
2018-12-10,neg
2018-12-10,pos
2018-12-10,none
2018-12-10,pos
2018-12-10,pos
2018-12-10,neg
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-10,pos
2018-12-09,none
2018-12-09,neg
2018-12-09,pos
2018-12-09,pos
2018-12-09,pos
2018-12-09,pos
2018-12-09,neg
2018-12-09,neg
2018-12-09,pos
2018-12-09,pos
2018-12-09,none
2018-12-09,neg
2018-12-09,neg
2018-12-09,neg
2018-12-09,neg
2018-12-09,neg
2018-12-09,neg
2018-12-09,pos
2018-12-09,pos
2018-12-09,pos
2018-12-09,none
2018-12-09,neg
2018-12-09,neg
2018-12-09,neg
2018-12-09,neg
2018-12-09,neg
2018-12-09,pos
2018-12-09,pos
2018-12-09,neg
2018-12-09,pos
2018-12-09,none
2018-12-09,pos
2018-12-09,pos
2018-12-09,neg
2018-12-09,pos
2018-12-09,neg
2018-12-09,pos
2018-12-09,pos
2018-12-09,pos
2018-12-09,pos
2018-12-09,none
2018-12-09,pos
2018-12-09,pos
2018-12-09,neg
2018-12-09,pos
2018-12-09,pos
2018-12-09,neg
2018-12-09,pos
2018-12-09,pos
2018-12-09,pos
2018-12-09,none
2018-12-09,pos
2018-12-09,neg
2018-12-09,pos
2018-12-09,pos
2018-12-09,neg
2018-12-09,neg
2018-12-09,neg
2018-12-09,pos
2018-12-09,pos
2018-12-09,none
2018-12-09,neg
2018-12-09,neg
2018-12-09,neg
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,neg
2018-12-08,none
2018-12-08,pos
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,none
2018-12-08,neg
2018-12-08,pos
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,neg
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,none
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,neg
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,neg
2018-12-08,none
2018-12-08,neg
2018-12-08,neg
2018-12-08,pos
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,neg
2018-12-08,pos
2018-12-08,none
2018-12-08,neg
2018-12-08,pos
2018-12-08,neg
2018-12-08,neg
2018-12-08,neg
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,none
2018-12-08,pos
2018-12-08,neg
2018-12-08,pos
2018-12-08,neg
2018-12-08,pos
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,none
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,pos
2018-12-08,none
2018-12-08,pos
2018-12-08,neg
2018-12-08,pos
2018-12-08,pos
2018-12-08,neg
2018-12-08,neg
2018-12-08,pos
2018-12-07,neg
2018-12-07,neg
2018-12-07,none
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,none
2018-12-07,neg
2018-12-07,neg
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,pos
2018-12-07,neg
2018-12-07,none
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,pos
2018-12-07,neg
2018-12-07,none
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,pos
2018-12-07,neg
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,none
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,pos
2018-12-07,none
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,none
2018-12-07,pos
2018-12-07,neg
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,neg
2018-12-07,pos
2018-12-07,none
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,pos
2018-12-07,neg
2018-12-07,neg
2018-12-07,none
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,pos
2018-12-07,none
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,neg
2018-12-07,neg
2018-12-07,pos
2018-12-07,pos
2018-12-07,pos
2018-12-07,none
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,pos
2018-12-06,none
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,none
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,none
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,none
2018-12-06,pos
2018-12-06,neg
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,pos
2018-12-06,none
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,neg
2018-12-06,none
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,neg
2018-12-06,neg
2018-12-06,neg
2018-12-06,neg
2018-12-06,neg
2018-12-06,none
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,none
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,neg
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,none
2018-12-06,pos
2018-12-06,pos
2018-12-06,pos
2018-12-06,neg
2018-12-06,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,neg
2018-12-05,none
2018-12-05,neg
2018-12-05,neg
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,none
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,pos
2018-12-05,none
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,none
2018-12-05,pos
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,none
2018-12-05,pos
2018-12-05,neg
2018-12-05,pos
2018-12-05,neg
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,neg
2018-12-05,none
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,none
2018-12-05,neg
2018-12-05,neg
2018-12-05,pos
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,none
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,none
2018-12-05,pos
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,neg
2018-12-05,neg
2018-12-05,pos
2018-12-05,pos
2018-12-05,pos
2018-12-05,none
2018-12-05,pos
2018-12-04,pos
2018-12-04,neg
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,none
2018-12-04,pos
2018-12-04,neg
2018-12-04,neg
2018-12-04,pos
2018-12-04,neg
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,none
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,none
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,neg
2018-12-04,pos
2018-12-04,pos
2018-12-04,none
2018-12-04,pos
2018-12-04,neg
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,none
2018-12-04,pos
2018-12-04,pos
2018-12-04,neg
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,none
2018-12-04,neg
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,neg
2018-12-04,pos
2018-12-04,none
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,neg
2018-12-04,pos
2018-12-04,pos
2018-12-04,neg
2018-12-04,none
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,neg
2018-12-04,pos
2018-12-04,pos
2018-12-04,pos
2018-12-04,none
2018-12-04,pos
2018-12-03,neg
2018-12-03,neg
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,neg
2018-12-03,none
2018-12-03,pos
2018-12-03,neg
2018-12-03,neg
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,neg
2018-12-03,neg
2018-12-03,pos
2018-12-03,none
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,neg
2018-12-03,none
2018-12-03,pos
2018-12-03,neg
2018-12-03,neg
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,none
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,neg
2018-12-03,pos
2018-12-03,pos
2018-12-03,neg
2018-12-03,neg
2018-12-03,none
2018-12-03,pos
2018-12-03,neg
2018-12-03,neg
2018-12-03,pos
2018-12-03,pos
2018-12-03,neg
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,none
2018-12-03,neg
2018-12-03,neg
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-03,neg
2018-12-03,pos
2018-12-03,pos
2018-12-03,pos
2018-12-02,none
2018-12-02,pos
2018-12-02,pos
2018-12-02,neg
2018-12-02,neg
2018-12-02,pos
2018-12-02,neg
2018-12-02,pos
2018-12-02,pos
2018-12-02,neg
2018-12-02,none
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,neg
2018-12-02,neg
2018-12-02,none
2018-12-02,pos
2018-12-02,neg
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,neg
2018-12-02,pos
2018-12-02,pos
2018-12-02,none
2018-12-02,neg
2018-12-02,neg
2018-12-02,pos
2018-12-02,pos
2018-12-02,neg
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,none
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,pos
2018-12-02,neg
2018-12-02,neg
2018-12-02,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,none
2018-12-01,neg
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,neg
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,none
2018-12-01,neg
2018-12-01,pos
2018-12-01,pos
2018-12-01,neg
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,neg
2018-12-01,none
2018-12-01,pos
2018-12-01,neg
2018-12-01,neg
2018-12-01,pos
2018-12-01,neg
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,neg
2018-12-01,none
2018-12-01,pos
2018-12-01,neg
2018-12-01,neg
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,none
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,neg
2018-12-01,pos
2018-12-01,neg
2018-12-01,none
2018-12-01,pos
2018-12-01,neg
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,neg
2018-12-01,pos
2018-12-01,none
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,pos
2018-12-01,neg
2018-12-01,pos
2018-12-01,pos
2018-11-30,pos
2018-11-30,pos
2018-11-30,none
2018-11-30,neg
2018-11-30,pos
2018-11-30,pos
2018-11-30,neg
